ID,Name,Age,Gender,Department, Salary ,Years_of_Experience,Region,Satisfaction_Score,Promotion_Status
4991,John,43,Male,Finance,"$47,695.16 ",37,North,2,Yes
4992,Mike,31,Male,Sales,"$106,876.81 ",14,North,9,Yes
4993,Anna,56,Female,Marketing,"$101,733.54 ",13,North,2,Yes
4994,John,46,Male,Finance,"$69,788.66 ",12,South,5,Yes
4995,Mike,23,Female,Marketing,"$109,003.35 ",28,East,9,No
4996,Emma,24,Female,Finance,"$50,939.91 ",22,South,8,Yes
4997,Liam,54,Female,R&D,"$82,578.82 ",20,North,1,No
4998,Mike,35,Female,Sales,"$42,863.24 ",19,West,3,No
4999,Anna,40,Male,Finance,"$105,006.06 ",11,South,10,Yes
5000,Sophia,61,Male,IT,"$41,752.34 ",30,West,9,Yes
5001,Mike,55,Male,R&D,"$32,867.41 ",26,North,3,No
5002,Noah,18,Female,IT,"$54,609.98 ",15,West,4,Yes
5003,Noah,21,Female,R&D,"$111,084.16 ",30,South,3,Yes
5004,Noah,61,Male,R&D,"$41,651.14 ",29,East,7,Yes
5005,Sophia,64,Female,Finance,"$59,760.32 ",32,West,9,Yes
5006,Noah,52,Female,Sales,"$58,477.35 ",30,South,4,Yes
5007,Emma,40,Female,Sales,"$102,148.16 ",16,East,9,Yes
5008,Mike,44,Male,HR,"$67,937.29 ",36,North,2,No
5009,Olivia,43,Male,Sales,"$85,041.03 ",18,East,2,Yes
5010,Noah,25,Male,Marketing,"$66,394.47 ",39,North,9,No
5011,John,60,Female,Finance,"$79,631.13 ",28,South,7,No
5012,Olivia,33,Male,IT,"$35,619.67 ",19,South,5,No
5013,Sophia,58,Male,Sales,"$63,662.65 ",11,East,5,Yes
5014,Emma,20,Male,IT,"$106,959.53 ",17,South,9,No
5015,John,49,Female,HR,"$92,196.08 ",21,South,4,No
5016,John,22,Female,Finance,"$118,364.61 ",37,North,1,No
5017,John,37,Female,Sales,"$100,912.76 ",34,South,6,Yes
5018,John,31,Female,IT,"$70,635.87 ",33,West,3,No
5019,Olivia,49,Female,R&D,"$90,865.24 ",29,North,2,No
5020,Olivia,43,Male,Sales,"$99,832.23 ",4,West,4,Yes
5021,Mike,64,Male,HR,"$54,271.53 ",32,East,9,Yes
5022,Noah,23,Female,R&D,"$35,401.61 ",11,West,8,No
5023,Liam,53,Female,IT,"$66,526.25 ",26,South,7,No
5024,Mike,57,Male,IT,"$43,020.58 ",18,East,2,Yes
5025,Mike,22,Female,Finance,"$54,951.70 ",32,South,1,Yes
5026,Emma,30,Female,Finance,"$115,216.09 ",27,East,7,Yes
5027,Emma,49,Female,IT,"$106,237.43 ",16,East,10,No
5028,Noah,33,Female,R&D,"$83,321.75 ",10,North,5,Yes
5029,Liam,18,Female,Finance,"$66,113.10 ",34,West,8,No
5030,Emma,30,Male,IT,"$53,789.73 ",33,South,5,No
5031,Noah,28,Male,R&D,"$81,431.25 ",10,East,10,Yes
5032,Noah,25,Female,Marketing,"$77,984.42 ",26,North,5,No
5033,Olivia,42,Female,Sales,"$100,270.27 ",25,East,8,No
5034,Anna,57,Male,Marketing,"$113,521.82 ",2,West,9,No
5035,Olivia,49,Female,Marketing,"$59,604.36 ",26,East,2,Yes
5036,Liam,41,Male,Sales,"$48,566.74 ",20,West,8,Yes
5037,Emma,45,Female,IT,"$66,251.97 ",3,East,7,No
5038,Liam,31,Male,IT,"$69,378.72 ",32,West,8,Yes
5039,Mike,62,Male,Finance,"$33,588.33 ",1,South,3,Yes
5040,Mike,20,Female,HR,"$107,552.69 ",24,West,4,Yes
5041,Liam,53,Female,IT,"$119,603.31 ",33,West,7,Yes
5042,Anna,44,Male,Sales,"$113,088.78 ",38,South,5,Yes
5043,Anna,37,Female,HR,"$107,459.85 ",35,West,7,Yes
5044,Olivia,64,Male,Sales,"$119,334.03 ",17,East,6,Yes
5045,Liam,32,Female,Sales,"$111,702.76 ",33,East,4,No
5046,Emma,44,Female,Sales,"$91,953.09 ",11,East,2,Yes
5047,Olivia,62,Female,HR,"$45,008.10 ",23,South,6,Yes
5048,Sophia,58,Male,Marketing,"$44,071.51 ",38,West,6,Yes
5049,Anna,45,Male,R&D,"$34,390.18 ",32,West,6,Yes
5050,John,42,Female,Sales,"$67,064.78 ",19,East,1,No
5051,Olivia,59,Male,Finance,"$102,794.17 ",12,West,6,Yes
5052,Mike,61,Female,IT,"$74,126.64 ",28,East,2,No
5053,Olivia,63,Male,R&D,"$62,968.95 ",2,East,10,Yes
5054,Liam,50,Female,IT,"$39,831.23 ",10,East,5,Yes
5055,John,63,Male,IT,"$34,657.80 ",19,South,7,Yes
5056,Liam,31,Male,HR,"$65,926.12 ",28,North,10,Yes
5057,Noah,25,Male,Finance,"$38,993.28 ",8,North,1,No
5058,Mike,31,Male,Finance,"$39,319.34 ",23,West,5,Yes
5059,Mike,18,Male,R&D,"$65,581.36 ",30,East,9,Yes
5060,Anna,33,Male,Finance,"$75,255.91 ",28,North,3,No
5061,Olivia,35,Female,Finance,"$46,801.46 ",13,North,2,No
5062,Anna,24,Female,Finance,"$91,617.21 ",37,West,10,No
5063,John,32,Male,R&D,"$67,682.28 ",12,South,2,No
5064,Olivia,41,Female,Marketing,"$38,273.03 ",10,West,3,No
5065,Noah,30,Male,Finance,"$87,333.07 ",17,West,1,No
5066,Liam,26,Female,Finance,"$62,125.03 ",1,East,2,Yes
5067,Noah,32,Female,HR,"$34,708.93 ",22,South,6,Yes
5068,Mike,52,Female,HR,"$115,318.34 ",15,West,8,Yes
5069,John,41,Female,Finance,"$81,407.73 ",16,North,4,No
5070,Sophia,50,Male,Marketing,"$72,994.83 ",20,North,2,Yes
5071,John,33,Female,Finance,"$107,322.37 ",10,West,5,No
5072,Emma,25,Female,Finance,"$114,306.64 ",26,East,3,Yes
5073,John,46,Female,Finance,"$49,828.97 ",23,East,5,Yes
5074,Noah,40,Male,Sales,"$102,913.01 ",17,West,3,Yes
5075,Emma,62,Female,Marketing,"$104,797.19 ",34,South,4,Yes
5076,Emma,48,Male,IT,"$34,896.25 ",22,East,5,Yes
5077,Olivia,57,Male,Finance,"$94,074.97 ",4,North,7,No
5078,Olivia,31,Female,IT,"$35,667.11 ",7,South,2,No
5079,Emma,47,Male,Marketing,"$83,520.59 ",5,West,6,Yes
5080,Sophia,56,Female,Finance,"$90,231.31 ",31,South,6,No
5081,Olivia,44,Female,IT,"$63,035.28 ",19,East,6,Yes
5082,John,64,Female,R&D,"$109,270.87 ",4,East,7,Yes
5083,Noah,33,Female,IT,"$102,046.05 ",22,North,3,Yes
5084,John,23,Female,Marketing,"$113,336.37 ",3,West,5,No
5085,Sophia,50,Female,Finance,"$58,340.06 ",23,South,9,Yes
5086,Mike,61,Female,Sales,"$31,937.50 ",4,South,9,No
5087,Anna,35,Male,Marketing,"$103,031.51 ",24,South,7,No
5088,Noah,33,Male,Sales,"$50,067.96 ",14,South,9,Yes
5089,Olivia,29,Female,Finance,"$72,044.04 ",3,North,3,No
5090,Noah,37,Female,IT,"$103,558.91 ",21,North,7,Yes
5091,John,62,Male,R&D,"$49,452.17 ",26,North,1,Yes
5092,Anna,57,Female,R&D,"$58,071.79 ",1,East,7,No
5093,Liam,46,Male,Marketing,"$69,517.20 ",30,North,3,No
5094,Liam,47,Male,Marketing,"$54,464.24 ",4,North,3,Yes
5095,Olivia,43,Female,Marketing,"$71,518.93 ",14,West,7,No
5096,Sophia,39,Female,HR,"$30,863.70 ",18,West,8,Yes
5097,Liam,50,Male,R&D,"$49,096.92 ",12,West,4,Yes
5098,Noah,56,Male,R&D,"$104,929.80 ",38,West,1,No
5099,Liam,64,Female,Finance,"$67,213.38 ",36,North,5,Yes
5100,Mike,46,Female,HR,"$87,276.52 ",16,North,10,No
5101,Mike,39,Male,Marketing,"$50,905.91 ",1,East,4,Yes
5102,Olivia,62,Male,Marketing,"$88,489.08 ",3,South,9,Yes
5103,Mike,30,Male,Sales,"$119,997.65 ",39,South,3,Yes
5104,Liam,26,Female,HR,"$83,575.89 ",35,West,4,Yes
5105,Sophia,41,Female,IT,"$86,552.27 ",15,East,10,No
5106,Emma,32,Female,R&D,"$40,036.78 ",38,North,3,Yes
5107,Emma,53,Male,Finance,"$66,304.33 ",16,South,3,Yes
5108,Olivia,30,Male,IT,"$107,465.24 ",17,West,7,No
5109,Anna,44,Female,IT,"$105,084.48 ",34,West,5,Yes
5110,Emma,61,Male,Finance,"$77,015.92 ",10,South,5,No
5111,Emma,54,Male,Marketing,"$111,310.87 ",11,South,4,Yes
5112,Mike,24,Male,R&D,"$42,864.33 ",28,South,10,No
5113,Mike,25,Male,Sales,"$89,237.05 ",27,North,8,Yes
5114,Liam,54,Male,Marketing,"$52,399.52 ",38,South,1,No
5115,Olivia,58,Female,Marketing,"$88,100.53 ",18,East,9,Yes
5116,Anna,31,Female,HR,"$37,865.97 ",30,East,9,No
5117,Olivia,29,Female,IT,"$114,924.82 ",13,South,5,No
5118,John,53,Female,IT,"$100,769.88 ",16,North,1,Yes
5119,Noah,57,Female,R&D,"$48,086.54 ",2,West,2,No
5120,Anna,34,Male,IT,"$87,354.89 ",20,South,2,Yes
5121,Anna,57,Male,Sales,"$98,323.11 ",12,South,6,Yes
5122,Sophia,46,Male,Sales,"$48,850.12 ",29,South,10,No
5123,Olivia,44,Female,Sales,"$38,399.73 ",8,East,9,Yes
5124,Liam,18,Male,Finance,"$61,660.18 ",38,East,3,Yes
5125,Sophia,51,Male,R&D,"$42,217.89 ",20,West,8,No
5126,Anna,21,Male,Sales,"$80,914.05 ",35,North,2,Yes
5127,Anna,41,Female,HR,"$68,170.34 ",39,South,5,No
5128,Anna,38,Male,HR,"$71,618.19 ",31,South,4,No
5129,Emma,50,Male,Marketing,"$78,857.71 ",16,South,5,No
5130,Olivia,24,Female,Marketing,"$118,384.69 ",23,West,4,No
5131,Noah,18,Female,R&D,"$101,337.21 ",34,South,1,Yes
5132,Noah,58,Male,Marketing,"$86,652.43 ",32,East,1,Yes
5133,Sophia,20,Female,Marketing,"$62,733.51 ",17,North,6,No
5134,Anna,61,Male,HR,"$32,436.24 ",24,East,8,No
5135,Noah,32,Female,Marketing,"$40,487.48 ",35,South,7,No
5136,Mike,48,Male,HR,"$95,778.05 ",23,West,4,No
5137,Olivia,33,Male,Sales,"$63,228.35 ",8,East,5,No
5138,Noah,27,Female,Sales,"$60,099.37 ",23,North,8,Yes
5139,Liam,46,Female,R&D,"$110,008.05 ",21,West,6,Yes
5140,Olivia,23,Female,Finance,"$73,605.80 ",19,South,8,No
5141,Liam,46,Female,Marketing,"$110,961.94 ",31,South,6,No
5142,Noah,34,Male,Sales,"$109,797.47 ",7,West,8,Yes
5143,Mike,39,Female,Sales,"$37,216.32 ",24,East,4,No
5144,Liam,41,Male,R&D,"$115,082.67 ",8,East,10,No
5145,Emma,34,Male,IT,"$36,925.94 ",13,West,2,No
5146,Noah,38,Male,IT,"$116,715.55 ",3,East,3,No
5147,Emma,28,Female,R&D,"$70,735.34 ",34,North,5,Yes
5148,Noah,24,Male,HR,"$98,477.46 ",13,West,4,Yes
5149,John,59,Male,Finance,"$93,552.99 ",32,North,5,Yes
5150,John,56,Female,R&D,"$76,664.55 ",35,West,1,No
5151,John,22,Male,IT,"$85,750.93 ",21,North,1,No
5152,Liam,61,Male,Finance,"$115,492.64 ",1,South,2,No
5153,Emma,38,Male,Sales,"$113,461.63 ",2,South,2,No
5154,Emma,35,Female,R&D,"$88,889.34 ",26,East,8,Yes
5155,Emma,52,Male,HR,"$89,194.68 ",3,West,10,No
5156,Mike,37,Male,Finance,"$52,224.48 ",24,South,4,Yes
5157,Emma,32,Male,IT,"$104,576.11 ",26,West,6,No
5158,Mike,22,Female,Sales,"$86,934.30 ",8,West,2,Yes
5159,John,30,Female,R&D,"$104,362.39 ",37,North,1,No
5160,John,29,Female,Marketing,"$89,206.72 ",8,South,7,Yes
5161,Liam,38,Male,Sales,"$56,938.80 ",18,East,4,Yes
5162,Noah,54,Male,IT,"$47,053.33 ",18,East,4,No
5163,John,23,Male,R&D,"$36,926.93 ",12,East,2,No
5164,Noah,24,Male,IT,"$82,739.54 ",36,West,9,No
5165,Noah,43,Male,Marketing,"$55,564.62 ",2,East,2,Yes
5166,Olivia,59,Female,Sales,"$86,745.86 ",20,West,5,No
5167,Liam,25,Male,Finance,"$35,279.08 ",3,South,6,Yes
5168,Anna,26,Male,Finance,"$63,809.68 ",34,West,3,Yes
5169,Anna,44,Female,Sales,"$53,449.79 ",6,East,3,Yes
5170,Sophia,21,Female,Finance,"$63,330.07 ",10,South,6,No
5171,Olivia,38,Male,R&D,"$34,885.51 ",24,East,5,No
5172,Liam,48,Female,Sales,"$95,176.33 ",18,West,5,No
5173,Sophia,38,Female,Sales,"$40,502.76 ",33,West,5,No
5174,Sophia,57,Female,IT,"$31,296.24 ",39,East,9,Yes
5175,Olivia,42,Male,HR,"$115,166.02 ",7,South,8,No
5176,Anna,56,Female,IT,"$47,358.87 ",29,West,4,Yes
5177,Liam,32,Male,Finance,"$104,525.52 ",19,North,6,No
5178,Anna,52,Female,HR,"$116,802.35 ",38,North,5,No
5179,Sophia,60,Male,Sales,"$78,070.91 ",39,North,6,Yes
5180,Liam,58,Male,Finance,"$77,350.63 ",25,North,8,No
5181,Sophia,54,Male,Marketing,"$63,067.55 ",17,East,6,Yes
5182,Emma,59,Female,Finance,"$68,303.54 ",37,West,6,Yes
5183,Olivia,64,Female,HR,"$73,386.79 ",3,South,2,No
5184,Noah,45,Female,HR,"$43,688.50 ",24,North,7,No
5185,Liam,31,Male,Sales,"$62,826.31 ",18,East,3,Yes
5186,Liam,21,Female,R&D,"$103,449.76 ",26,South,7,No
5187,Noah,37,Female,Marketing,"$46,415.83 ",21,East,5,No
5188,Sophia,51,Male,Sales,"$95,686.79 ",11,West,4,Yes
5189,Emma,29,Female,Marketing,"$88,642.79 ",17,North,10,Yes
5190,Mike,50,Male,Marketing,"$35,156.80 ",38,South,1,Yes
5191,Noah,41,Female,Sales,"$32,018.60 ",21,South,8,No
5192,Olivia,37,Male,Finance,"$61,727.56 ",4,East,2,No
5193,Anna,22,Male,IT,"$92,295.32 ",32,East,10,No
5194,Sophia,55,Female,Marketing,"$59,737.61 ",18,West,8,Yes
5195,Noah,47,Male,HR,"$90,096.00 ",28,South,7,No
5196,Noah,41,Female,Sales,"$89,891.23 ",36,North,3,No
5197,Liam,60,Female,R&D,"$102,589.92 ",37,North,7,Yes
5198,Anna,57,Female,Finance,"$38,953.71 ",26,South,1,No
5199,Anna,24,Female,Marketing,"$81,941.60 ",24,South,5,No
5200,Olivia,53,Male,R&D,"$35,624.74 ",10,West,2,Yes
5201,Anna,55,Male,Finance,"$45,835.24 ",38,North,2,No
5202,Noah,33,Male,Sales,"$59,295.08 ",8,North,3,Yes
5203,Mike,32,Female,R&D,"$93,665.03 ",2,East,7,No
5204,John,63,Female,HR,"$117,649.02 ",35,East,2,No
5205,Sophia,40,Male,Marketing,"$60,826.87 ",21,North,4,Yes
5206,John,29,Male,Marketing,"$76,903.00 ",27,South,4,No
5207,Noah,46,Female,R&D,"$53,315.00 ",23,South,1,No
5208,John,61,Female,Finance,"$90,794.07 ",32,East,7,Yes
5209,Noah,32,Female,Sales,"$62,992.73 ",26,South,4,No
5210,John,46,Male,IT,"$73,343.66 ",7,West,1,Yes
5211,Anna,62,Female,Marketing,"$81,103.16 ",33,South,3,Yes
5212,Emma,60,Male,HR,"$91,761.81 ",17,South,8,No
5213,Anna,38,Female,Marketing,"$35,404.65 ",8,South,4,No
5214,Anna,32,Male,Marketing,"$79,941.10 ",17,East,1,No
5215,Olivia,31,Female,IT,"$68,804.77 ",18,South,7,Yes
5216,Liam,59,Male,IT,"$42,038.86 ",36,North,8,Yes
5217,Liam,61,Male,Sales,"$48,723.30 ",39,East,5,Yes
5218,John,33,Male,Marketing,"$109,550.11 ",23,South,9,Yes
5219,Noah,32,Female,Marketing,"$108,459.84 ",12,South,7,No
5220,Olivia,59,Male,Finance,"$32,999.72 ",23,West,4,No
5221,Anna,21,Male,Finance,"$92,046.13 ",33,South,9,Yes
5222,Olivia,44,Female,R&D,"$79,876.86 ",28,East,6,Yes
5223,John,40,Male,R&D,"$114,583.43 ",23,South,8,Yes
5224,Liam,46,Male,HR,"$111,720.51 ",7,East,2,No
5225,Emma,58,Female,HR,"$82,160.57 ",2,North,5,No
5226,Sophia,26,Male,Finance,"$42,505.94 ",1,South,3,No
5227,John,60,Female,R&D,"$71,383.35 ",4,East,5,Yes
5228,Olivia,60,Male,HR,"$95,264.79 ",8,North,8,Yes
5229,Emma,24,Female,Marketing,"$115,656.30 ",29,East,6,Yes
5230,Sophia,59,Male,R&D,"$62,744.65 ",18,South,1,No
5231,Mike,21,Male,IT,"$100,620.43 ",37,East,7,No
5232,John,22,Male,R&D,"$91,500.67 ",31,South,10,Yes
5233,John,22,Female,Marketing,"$37,046.35 ",6,East,1,Yes
5234,Mike,28,Male,Finance,"$80,217.92 ",24,North,1,No
5235,Mike,58,Male,Sales,"$46,515.80 ",15,South,4,Yes
5236,John,45,Female,Sales,"$91,519.44 ",12,North,9,No
5237,Mike,33,Female,Finance,"$84,907.64 ",14,South,8,Yes
5238,Anna,58,Female,Marketing,"$117,574.33 ",27,East,10,Yes
5239,Sophia,47,Male,HR,"$114,184.44 ",37,North,3,Yes
5240,Sophia,21,Male,R&D,"$30,843.56 ",13,South,6,No
5241,Sophia,19,Male,R&D,"$37,202.65 ",38,North,1,No
5242,Anna,63,Female,HR,"$99,222.09 ",38,West,10,Yes
5243,Noah,20,Female,Sales,"$91,707.88 ",3,North,1,Yes
5244,Mike,38,Male,Finance,"$102,085.10 ",16,South,6,No
5245,Emma,23,Male,Finance,"$54,013.34 ",12,East,5,No
5246,Mike,60,Female,IT,"$106,439.05 ",14,West,6,Yes
5247,John,35,Female,Sales,"$69,817.75 ",34,West,9,No
5248,Liam,61,Female,Finance,"$53,571.76 ",31,West,5,Yes
5249,Olivia,22,Male,IT,"$30,954.70 ",39,North,2,Yes
5250,Olivia,26,Female,HR,"$108,422.76 ",5,South,1,No
5251,Sophia,37,Female,Sales,"$78,180.95 ",12,North,2,No
5252,Mike,45,Female,Sales,"$117,784.39 ",26,West,8,No
5253,Emma,43,Female,Finance,"$94,321.33 ",17,West,1,Yes
5254,John,35,Male,Finance,"$37,237.54 ",11,West,6,No
5255,Anna,36,Female,Marketing,"$82,937.21 ",33,North,5,Yes
5256,Noah,20,Male,HR,"$31,541.21 ",4,West,10,No
5257,Anna,26,Male,HR,"$80,200.37 ",32,East,9,No
5258,Emma,53,Female,R&D,"$61,518.15 ",31,South,4,Yes
5259,John,48,Female,IT,"$87,896.63 ",11,West,5,Yes
5260,Sophia,34,Male,IT,"$78,741.68 ",17,South,5,Yes
5261,Mike,40,Female,Marketing,"$53,521.53 ",27,North,2,Yes
5262,John,51,Male,R&D,"$44,611.55 ",8,West,2,Yes
5263,Olivia,58,Female,HR,"$66,424.03 ",21,East,9,Yes
5264,Noah,58,Male,IT,"$118,815.27 ",33,West,3,No
5265,Anna,22,Male,HR,"$69,212.88 ",5,East,6,No
5266,Noah,32,Male,HR,"$97,390.84 ",32,East,4,Yes
5267,Noah,64,Female,R&D,"$35,127.62 ",25,South,4,Yes
5268,Emma,20,Male,IT,"$64,097.92 ",8,South,5,No
5269,Emma,36,Male,Finance,"$82,229.07 ",27,North,5,No
5270,Mike,45,Female,Finance,"$97,607.69 ",26,East,7,Yes
5271,Emma,20,Female,R&D,"$77,554.53 ",29,East,7,Yes
5272,Emma,55,Male,IT,"$76,376.60 ",9,South,1,No
5273,John,21,Male,Marketing,"$98,751.62 ",18,North,6,Yes
5274,Olivia,41,Female,Sales,"$58,195.89 ",7,South,4,No
5275,Sophia,48,Male,R&D,"$38,154.95 ",21,South,2,Yes
5276,Mike,62,Female,HR,"$61,243.54 ",16,North,6,Yes
5277,John,62,Female,R&D,"$44,309.66 ",3,East,7,No
5278,Sophia,28,Female,Sales,"$116,934.98 ",32,East,2,Yes
5279,Noah,54,Male,R&D,"$81,976.04 ",10,North,2,No
5280,John,18,Female,IT,"$70,194.04 ",32,East,10,No
5281,Liam,26,Male,HR,"$112,084.67 ",8,North,7,Yes
5282,John,34,Male,Sales,"$111,032.52 ",32,North,9,Yes
5283,Emma,18,Female,Finance,"$67,412.76 ",4,South,3,No
5284,Sophia,20,Female,Marketing,"$108,725.46 ",29,East,3,No
5285,Mike,64,Female,R&D,"$35,762.33 ",12,East,8,No
5286,Mike,43,Female,R&D,"$109,714.72 ",37,North,2,No
5287,Sophia,48,Male,Sales,"$57,952.52 ",36,South,9,Yes
5288,Emma,43,Male,Marketing,"$80,861.01 ",19,South,7,Yes
5289,Anna,40,Female,R&D,"$54,271.97 ",37,East,8,No
5290,John,47,Male,Finance,"$118,631.96 ",31,West,9,No
5291,Emma,27,Female,Sales,"$36,460.20 ",26,North,3,No
5292,Liam,25,Male,IT,"$70,225.98 ",6,East,6,No
5293,Olivia,61,Male,HR,"$85,888.93 ",29,East,8,No
5294,Noah,42,Male,Finance,"$85,405.10 ",17,West,1,No
5295,Sophia,39,Female,Marketing,"$96,488.26 ",20,West,6,No
5296,Olivia,32,Male,Marketing,"$95,197.38 ",10,South,3,No
5297,John,58,Male,Finance,"$101,382.84 ",6,South,8,Yes
5298,Mike,27,Male,IT,"$51,085.87 ",32,South,9,Yes
5299,Noah,37,Male,R&D,"$63,345.58 ",2,South,5,No
5300,Olivia,58,Female,IT,"$64,382.98 ",10,North,2,No
5301,Anna,64,Male,R&D,"$116,025.57 ",37,West,7,Yes
5302,Olivia,40,Female,R&D,"$66,838.07 ",27,East,6,No
5303,Liam,18,Female,Marketing,"$49,968.23 ",19,South,6,No
5304,Mike,19,Male,R&D,"$86,911.00 ",16,East,1,No
5305,Sophia,36,Male,Finance,"$68,454.02 ",20,North,1,No
5306,John,31,Female,R&D,"$52,507.21 ",36,South,6,Yes
5307,Sophia,25,Female,Finance,"$94,362.19 ",5,North,6,No
5308,Noah,55,Female,HR,"$47,273.28 ",18,South,4,Yes
5309,John,29,Male,Marketing,"$87,001.86 ",8,East,8,Yes
5310,Emma,43,Male,IT,"$68,747.76 ",13,North,9,Yes
5311,Anna,44,Female,Sales,"$58,725.04 ",10,South,6,Yes
5312,Emma,46,Female,IT,"$115,138.40 ",36,East,10,Yes
5313,Emma,32,Female,IT,"$59,196.68 ",19,East,8,Yes
5314,Sophia,63,Male,Sales,"$61,275.66 ",31,East,8,Yes
5315,Noah,18,Male,Marketing,"$108,357.45 ",36,South,2,No
5316,Anna,60,Female,R&D,"$41,613.90 ",29,East,4,Yes
5317,Olivia,45,Male,HR,"$39,726.19 ",23,East,1,Yes
5318,John,20,Female,IT,"$55,443.70 ",32,South,1,Yes
5319,John,35,Male,R&D,"$83,247.23 ",11,North,6,No
5320,Liam,51,Female,IT,"$64,587.01 ",2,East,7,No
5321,Mike,49,Male,Marketing,"$84,769.90 ",32,South,5,No
5322,Liam,46,Male,Marketing,"$44,377.56 ",5,North,8,No
5323,Olivia,42,Male,Finance,"$53,530.58 ",31,East,9,Yes
5324,Liam,43,Male,Marketing,"$80,864.61 ",13,South,4,Yes
5325,John,56,Male,Marketing,"$49,543.43 ",22,West,1,No
5326,Sophia,25,Male,IT,"$68,052.42 ",35,South,6,No
5327,Emma,36,Male,HR,"$81,538.31 ",19,East,1,No
5328,Noah,64,Female,IT,"$117,628.58 ",29,North,2,No
5329,Emma,59,Female,R&D,"$37,189.80 ",23,North,4,No
5330,Emma,39,Female,Marketing,"$71,437.26 ",19,North,4,Yes
5331,Anna,46,Male,Finance,"$65,664.39 ",16,East,6,No
5332,John,50,Male,HR,"$104,181.71 ",31,East,8,Yes
5333,Olivia,55,Male,Finance,"$111,026.74 ",16,North,3,Yes
5334,Olivia,62,Female,Sales,"$111,631.19 ",26,North,6,Yes
5335,Noah,63,Female,Finance,"$63,762.54 ",3,North,3,No
5336,Sophia,52,Female,Finance,"$57,418.96 ",23,North,2,No
5337,Anna,60,Female,R&D,"$70,422.35 ",9,South,4,Yes
5338,Mike,20,Female,Marketing,"$60,958.77 ",24,East,4,No
5339,Sophia,36,Female,R&D,"$94,696.59 ",33,West,2,No
5340,Liam,27,Male,Marketing,"$49,221.39 ",14,North,3,No
5341,Sophia,44,Female,R&D,"$89,281.57 ",28,South,9,No
5342,Sophia,32,Male,Marketing,"$113,428.88 ",24,West,10,No
5343,Emma,28,Female,Marketing,"$55,192.22 ",7,West,9,No
5344,Sophia,64,Female,Marketing,"$90,920.16 ",38,North,10,Yes
5345,Olivia,43,Male,Finance,"$42,920.50 ",25,North,7,No
5346,Liam,41,Male,Sales,"$40,924.55 ",2,South,2,No
5347,Liam,30,Male,Marketing,"$40,408.00 ",1,North,5,Yes
5348,John,49,Female,Sales,"$42,467.54 ",23,West,8,Yes
5349,Sophia,54,Female,Sales,"$49,454.84 ",18,North,1,Yes
5350,Emma,21,Male,IT,"$80,654.74 ",8,South,1,No
5351,Sophia,30,Female,IT,"$99,028.71 ",34,South,6,No
5352,Mike,26,Male,HR,"$41,417.13 ",8,South,7,No
5353,Mike,51,Female,R&D,"$108,301.34 ",29,South,7,No
5354,Emma,54,Female,IT,"$105,844.47 ",13,South,3,Yes
5355,John,24,Female,Marketing,"$95,464.92 ",1,North,10,No
5356,John,18,Male,Sales,"$68,336.92 ",29,East,4,Yes
5357,Liam,29,Female,R&D,"$30,140.15 ",37,South,9,No
5358,Liam,38,Male,HR,"$96,128.84 ",1,East,10,Yes
5359,Anna,28,Male,IT,"$109,108.75 ",5,North,4,No
5360,Emma,61,Male,Finance,"$60,175.77 ",2,South,5,No
5361,Sophia,61,Male,R&D,"$94,618.88 ",22,East,6,No
5362,Noah,61,Male,HR,"$35,584.29 ",30,East,7,No
5363,Emma,31,Male,Marketing,"$93,854.54 ",11,West,5,No
5364,Anna,51,Male,R&D,"$36,147.77 ",29,East,7,No
5365,Liam,51,Male,Sales,"$82,846.77 ",3,West,2,Yes
5366,Emma,42,Male,Marketing,"$83,779.80 ",13,West,7,Yes
5367,Emma,21,Female,Marketing,"$57,194.09 ",3,East,5,Yes
5368,Liam,43,Male,R&D,"$37,121.05 ",10,West,10,Yes
5369,Olivia,33,Female,Finance,"$115,440.13 ",4,East,5,No
5370,Anna,27,Male,Finance,"$78,201.97 ",14,West,6,Yes
5371,Liam,62,Female,R&D,"$82,178.23 ",23,South,9,No
5372,John,19,Female,R&D,"$85,351.88 ",17,South,4,No
5373,Sophia,52,Female,R&D,"$110,194.31 ",1,South,5,Yes
5374,Liam,36,Female,Sales,"$35,423.01 ",15,East,5,No
5375,Anna,23,Female,IT,"$110,395.90 ",2,East,3,Yes
5376,Mike,36,Female,Marketing,"$51,570.89 ",18,North,3,Yes
5377,John,25,Male,R&D,"$37,015.52 ",39,East,1,No
5378,Mike,31,Male,IT,"$89,153.93 ",22,North,4,Yes
5379,Noah,27,Male,Sales,"$117,927.81 ",28,North,9,Yes
5380,Liam,20,Male,Marketing,"$35,151.79 ",30,South,2,No
5381,John,55,Male,IT,"$68,350.96 ",13,East,10,Yes
5382,Sophia,46,Male,Marketing,"$77,680.61 ",3,East,4,No
5383,Liam,32,Female,Finance,"$52,690.71 ",3,North,9,No
5384,Sophia,40,Male,R&D,"$118,458.49 ",26,North,9,Yes
5385,Olivia,40,Female,Finance,"$87,686.69 ",4,East,8,No
5386,Emma,35,Female,HR,"$105,991.56 ",16,North,2,No
5387,Mike,63,Female,Sales,"$67,419.99 ",28,East,3,Yes
5388,John,36,Female,R&D,"$61,856.03 ",8,East,6,No
5389,Sophia,45,Female,IT,"$79,784.21 ",16,West,2,Yes
5390,Anna,43,Female,Marketing,"$69,175.06 ",31,North,3,No
